Name,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Genre,Platform
Elminage III: Ankoku no Shito to Yaiyou no Kyuuden,2011.0,Starfish,0.0,0.0,0.02,0.0,0.02,Role-Playing,PSP
Elminage Original: Majo to Megami to Kamigami no Yubiwa,2011.0,Starfish,0.0,0.0,0.02,0.0,0.02,Role-Playing,PSP
Elvandia Story,2007.0,Spike,0.0,0.0,0.02,0.0,0.02,Role-Playing,PS2
Elven Legacy,2009.0,Paradox Interactive,0.01,0.0,0.0,0.0,0.02,Strategy,PC
Elven Legacy Collection,2010.0,Paradox Interactive,0.0,0.01,0.0,0.0,0.02,Strategy,PC
Emblem of Gundam,2008.0,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,Strategy,DS
Emergency 2012,2010.0,Deep Silver,0.01,0.04,0.0,0.01,0.07,Simulation,PC
Emergency 2012,2010.0,Rondomedia,0.0,0.02,0.0,0.0,0.02,Simulation,DS
Emergency Heroes,2008.0,Ubisoft,0.15,0.27,0.0,0.06,0.48,Racing,Wii
Emergency Mayhem,2008.0,Codemasters,0.02,0.0,0.0,0.0,0.02,Racing,Wii
Emergency Room: Real Life Rescues,2009.0,505 Games,0.04,0.0,0.0,0.0,0.04,Simulation,DS
Emergency! Disaster Rescue Squad,2009.0,Destineer,0.03,0.0,0.0,0.0,0.03,Simulation,DS
Emily Archer and the Curse of Tutankhamun,2011.0,Mastertronic,0.0,0.03,0.0,0.0,0.03,Adventure,DS
Emily the Strange: Strangerous,2011.0,DTP Entertainment,0.04,0.03,0.0,0.01,0.08,Action,DS
Emma at the Farm,2008.0,Aspyr,0.03,0.0,0.0,0.0,0.03,Adventure,DS
Empire Deluxe,1992.0,New World Computing,0.01,0.0,0.0,0.0,0.01,Strategy,PC
Empire Earth,2001.0,Vivendi Games,0.0,0.04,0.0,0.01,0.05,Strategy,PC
Empire Earth II,2005.0,Vivendi Games,0.0,0.03,0.0,0.0,0.03,Strategy,PC
Empire Earth III,2007.0,Vivendi Games,0.0,0.03,0.0,0.01,0.04,Strategy,PC
Empire: Total War,2009.0,Sega,0.01,0.97,0.0,0.11,1.09,Strategy,PC
Enchanted Arms,2006.0,Ubisoft,0.16,0.02,0.0,0.02,0.19,Role-Playing,X360
Enchanted Arms,2007.0,Ubisoft,0.17,0.01,0.0,0.02,0.2,Role-Playing,PS3
Enchanted Arms (JP sales),2006.0,Ubisoft,0.0,0.0,0.02,0.0,0.02,Role-Playing,X360
Enchanted Arms (JP sales),2007.0,Ubisoft,0.0,0.0,0.04,0.0,0.04,Role-Playing,PS3
Enclave,2002.0,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14,Adventure,XB
End of Nations,2012.0,Trion Worlds,0.01,0.0,0.0,0.0,0.01,Strategy,PC
Endgame,2002.0,Empire Interactive,0.04,0.03,0.0,0.01,0.08,Shooter,PS2
Endless Ocean,2007.0,Nintendo,0.44,0.47,0.09,0.09,1.09,Adventure,Wii
Endless Ocean: Blue World,2009.0,Nintendo,0.47,0.22,0.12,0.07,0.88,Simulation,Wii
Enduro,1982.0,Quelle,0.81,0.05,0.0,0.01,0.87,Misc,2600
Enemy Front,2014.0,City Interactive,0.01,0.05,0.0,0.01,0.07,Shooter,PS3
Enemy Front,2014.0,Namco Bandai Games,0.02,0.03,0.0,0.0,0.05,Shooter,X360
Enemy Territory: Quake Wars,2007.0,Activision,0.01,0.0,0.0,0.0,0.02,Shooter,PC
Enemy Territory: Quake Wars,2008.0,Activision,0.53,0.18,0.0,0.08,0.8,Shooter,"PS3, X360"
Ener-G Horse Riders,2008.0,Ubisoft,0.14,0.01,0.0,0.01,0.16,Sports,DS
Ener-G: Dance Squad,2008.0,Ubisoft,0.15,0.0,0.0,0.01,0.16,Sports,DS
Ener-G: Gym Rockets,2008.0,Ubisoft,0.36,0.0,0.0,0.03,0.39,Sports,DS
English Training: Have Fun Improving Your Skills!,2006.0,Nintendo,0.0,0.99,2.32,0.02,3.33,Misc,DS
Enkaku Sousa: Sana e no 23 Hiai,2009.0,Sony Computer Entertainment,0.0,0.0,0.02,0.0,0.02,Adventure,PSP
Ennichi no Tatsujin,2006.0,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1,Misc,Wii
Enslaved: Odyssey to the West,2010.0,Namco Bandai Games,0.54,0.43,0.01,0.14,1.12,Action,"PS3, X360"
Entaku no Seito: Students of Round,2011.0,ChunSoft,0.0,0.0,0.01,0.0,0.01,Role-Playing,X360
Entaku no Seito: The Eternal Legend,2012.0,Kadokawa Games,0.0,0.0,0.02,0.0,0.02,Role-Playing,PSP
Enter the Matrix,2003.0,Atari,2.84,1.6400000000000001,0.12,0.24,4.83,Action,"GC, XB, PS2"
Enthusia Professional Racing,2005.0,Konami Digital Entertainment,0.07,0.06,0.0,0.02,0.15,Racing,PS2
Ephemeral Fantasia,2000.0,Konami Digital Entertainment,0.04,0.03,0.0,0.01,0.08,Role-Playing,PS2
Epic Mickey,2010.0,Disney Interactive Studios,2.06,0.64,0.12,0.22,3.04,Platform,Wii
Epic Mickey 2: The Power of Two,2012.0,Disney Interactive Studios,1.39,0.67,0.01,0.22,2.31,Action,"PS3, X360, Wii, WiiU"
Epic Mickey: Power of Illusion,2012.0,Disney Interactive Studios,0.36,0.04,0.04,0.04,0.49,Action,3DS
Epidemic,1995.0,Sony Computer Entertainment,0.02,0.01,0.1,0.01,0.14,Shooter,PS
Eragon,2006.0,Vivendi Games,0.35,0.03,0.0,0.03,0.41000000000000003,Action,"X360, DS, PSP"
Escape Dead Island,2014.0,Deep Silver,0.06,0.09,0.0,0.02,0.16999999999999998,Action,"PS3, X360"
Escape From Monkey Island,2001.0,LucasArts,0.05,0.04,0.0,0.01,0.1,Adventure,PS2
Escape The Museum,2009.0,Majesco Entertainment,0.11,0.01,0.0,0.01,0.12,Adventure,Wii
Escape The Museum,2010.0,Astragon,0.05,0.12,0.0,0.02,0.19,Adventure,DS
Escape from Bug Island,2006.0,Eidos Interactive,0.04,0.01,0.01,0.0,0.06,Action,Wii
Escape the Emerald Star,2011.0,PopCap Games,0.02,0.0,0.0,0.0,0.02,Puzzle,PC
Espgaluda II Black Label,2010.0,Cave,0.0,0.0,0.04,0.0,0.04,Shooter,X360
Eternal Darkness: Sanity's Requiem,2002.0,Nintendo,0.34,0.09,0.0,0.01,0.44,Adventure,GC
Eternal Eyes,1999.0,Sunsoft,0.08,0.05,0.0,0.01,0.14,Role-Playing,PS
Eternal Poison,2008.0,Banpresto,0.07,0.05,0.0,0.02,0.14,Role-Playing,PS2
Eternal Poison (JP sales),2008.0,Banpresto,0.0,0.0,0.13,0.0,0.13,Role-Playing,PS2
Eternal Ring,2000.0,Ubisoft,0.1,0.07,0.1,0.03,0.3,Role-Playing,PS2
Eternal Sonata,2007.0,Atari,0.19,0.04,0.08,0.02,0.33,Role-Playing,X360
Eternal Sonata,2008.0,Atari,0.19,0.13,0.07,0.06,0.45,Role-Playing,PS3
Etrian Mystery Dungeon,2015.0,Nippon Ichi Software,0.09,0.01,0.12,0.01,0.23,Role-Playing,3DS
Etrian Odyssey,2007.0,Nintendo,0.2,0.03,0.09,0.02,0.34,Role-Playing,DS
Etrian Odyssey 2 Untold: Knight of Fafnir,2014.0,Atlus,0.07,0.02,0.0,0.01,0.09,Role-Playing,3DS
Etrian Odyssey II: Heroes of Lagaard,2008.0,Atlus,0.1,0.0,0.16,0.01,0.27,Role-Playing,DS
Etrian Odyssey II: Heroes of Lagaard,2014.0,Atlus,0.0,0.0,0.1,0.0,0.1,Role-Playing,3DS
Etrian Odyssey III: The Drowned City,2010.0,Atlus,0.13,0.0,0.19,0.01,0.33,Role-Playing,DS
Etrian Odyssey IV: Legends of the Titans,2012.0,Atlus,0.12,0.05,0.2,0.01,0.38,Role-Playing,3DS
Etrian Odyssey Untold: The Millennium Girl,2013.0,Atlus,0.1,0.01,0.14,0.01,0.26,Role-Playing,3DS
Etrian Odyssey V,2016.0,Atlus,0.0,0.0,0.12,0.0,0.12,Role-Playing,3DS
Eureka Seven AO: Jungfrau no Hanabanatachi,2012.0,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,Action,PS3
Eureka Seven Vol. 2: The New Vision,2006.0,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,Shooter,PS2
Euro Truck Simulator,2008.0,Rondomedia,0.0,0.42,0.0,0.09,0.51,Simulation,PC
Euro Truck Simulator 2,2012.0,SCS Software,0.0,0.12,0.0,0.02,0.13,Action,PC
Europa Universalis III Complete,2008.0,Paradox Interactive,0.0,0.02,0.0,0.0,0.02,Strategy,PC
Evangelion: Jo,2009.0,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09,Action,"PSP, PS2"
Eve: The Lost One,1998.0,Imagineer,0.0,0.0,0.16,0.0,0.16,Adventure,SAT
Even in a Game Listen to Me Girls. I Am Your Father!,2012.0,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,Action,PSP
EverBlue 2,2002.0,Capcom,0.02,0.01,0.0,0.0,0.03,Adventure,PS2
EverGrace,2000.0,Ubisoft,0.1,0.08,0.15,0.03,0.35,Role-Playing,PS2
EverQuest II: Destiny of Velious,2011.0,Sony Online Entertainment,0.06,0.0,0.0,0.0,0.06,Role-Playing,PC
EverQuest Online Adventures,2003.0,Sony Online Entertainment,0.21,0.16,0.0,0.05,0.43,Role-Playing,PS2
EverQuest Online Adventures: Frontiers,2003.0,Sony Online Entertainment,0.09,0.07,0.0,0.02,0.19,Role-Playing,PS2
Every Extend Extra,2006.0,Disney Interactive Studios,0.1,0.01,0.0,0.01,0.11,Shooter,PSP
Everybody Dance,2011.0,Sony Computer Entertainment,0.11,0.0,0.0,0.01,0.12,Misc,PS3
Evil Dead: Fistfull of Boomstick,2003.0,THQ,0.26,0.16999999999999998,0.0,0.05,0.48,Action,"XB, PS2"
Evil Dead: Hail to the King,2000.0,THQ,0.15,0.1,0.0,0.02,0.27,Adventure,PS
Evil Dead: Regeneration,2005.0,THQ,0.16,0.1,0.0,0.03,0.29,Action,"XB, PS2"
Evil Genius,2004.0,Vivendi Games,0.0,0.01,0.0,0.0,0.02,Strategy,PC
Evil Zone,1998.0,Titus,0.14,0.1,0.0,0.02,0.25,Fighting,PS
Evolution Skateboarding,2002.0,Konami Digital Entertainment,0.16,0.11,0.0,0.03,0.3,Sports,"GC, PS2"
Evolution Snowboarding,2002.0,Konami Digital Entertainment,0.01,0.01,0.0,0.0,0.02,Sports,PS2
Evolution Worlds,2002.0,Ubisoft,0.06,0.02,0.0,0.0,0.08,Role-Playing,GC
Evolve,2015.0,Take-Two Interactive,0.78,0.71,0.05,0.22,1.75,Shooter,"PS4, XOne, PC"
Excite Truck,2006.0,Nintendo,0.4,0.03,0.08,0.04,0.54,Racing,Wii
ExciteBots: Trick Racing,2009.0,Nintendo,0.26,0.0,0.0,0.02,0.28,Racing,Wii
Excitebike,1984.0,Nintendo,2.04,0.48,1.57,0.07,4.16,Racing,NES
Excitebike 64,2000.0,Nintendo,0.65,0.15,0.19,0.01,1.0,Racing,N64
ExerBeat,2010.0,Namco Bandai Games,0.1,0.18,0.0,0.03,0.31,Sports,Wii
Exhibition,2001.0,Microsoft Game Studios,0.19,0.05,0.0,0.01,0.25,Misc,XB
Exhibition Volume 02,2003.0,Microsoft Game Studios,0.13,0.04,0.0,0.01,0.17,Misc,XB
Exhibition Volume 03,2003.0,Microsoft Game Studios,0.07,0.02,0.0,0.0,0.1,Misc,XB
Exhibition Volume 4,2003.0,Microsoft Game Studios,0.05,0.02,0.0,0.0,0.07,Misc,XB
Exhibition Volume 5,2004.0,Microsoft Game Studios,0.04,0.01,0.0,0.0,0.06,Misc,XB
Exhibition Volume 6,2004.0,Microsoft Game Studios,0.01,0.0,0.0,0.0,0.02,Misc,XB
Exist Archive: The Other Side of the Sky,2015.0,Aksys Games,0.0,0.0,0.07,0.0,0.07,Role-Playing,"PS4, PSV"
Exit,2005.0,Ubisoft,0.07,0.0,0.0,0.01,0.08,Puzzle,PSP
Exit DS,2008.0,Square Enix,0.09,0.0,0.01,0.01,0.1,Puzzle,DS
Expendable,1999.0,Infogrames,0.03,0.02,0.0,0.0,0.05,Action,PS
Exstetra,2013.0,FuRyu,0.0,0.0,0.04,0.0,0.04,Role-Playing,"3DS, PSV"
Extermination,2001.0,Sony Computer Entertainment,0.21,0.16,0.12,0.05,0.55,Action,PS2
Extra Bases,1990.0,Namco Bandai Games,0.0,0.0,0.33,0.0,0.33,Sports,GB
Extreme Pinball,1995.0,Electronic Arts,0.18,0.12,0.0,0.02,0.32,Misc,PS
Extreme-G,1997.0,Acclaim Entertainment,0.47,0.11,0.0,0.01,0.59,Racing,N64
Extreme-G: XG2,1998.0,Acclaim Entertainment,0.31,0.07,0.0,0.0,0.39,Racing,N64
EyeCreate,2007.0,Sony Computer Entertainment,0.0,0.08,0.0,0.02,0.1,Misc,PS3
EyePet,2009.0,Sony Computer Entertainment,0.35,0.52,0.04,0.09,0.99,Simulation,PS3
EyePet,2010.0,Sony Computer Entertainment,0.02,0.17,0.0,0.09,0.27,Simulation,PSP
EyePet & Friends,2011.0,Sony Computer Entertainment,0.06,0.09,0.0,0.03,0.19,Simulation,PS3
EyeToy Play,2003.0,Sony Computer Entertainment,0.88,2.3,0.2,0.83,4.2,Misc,PS2
EyeToy Play 2,2004.0,Sony Computer Entertainment,0.18,0.14,0.0,0.05,0.38,Misc,PS2
EyeToy: AntiGrav,2004.0,Sony Computer Entertainment,0.36,0.01,0.0,0.06,0.43,Sports,PS2
EyeToy: Groove,2003.0,Sony Computer Entertainment,0.09,0.07,0.0,0.02,0.18,Misc,PS2
EyeToy: Kinetic,2005.0,Sony Computer Entertainment,0.09,0.07,0.0,0.02,0.17,Sports,PS2
EyeToy: Operation Spy,2005.0,Sony Computer Entertainment,0.05,0.04,0.0,0.01,0.1,Action,PS2
Eyeshield 21: DevilBats DevilDays,2006.0,Nintendo,0.0,0.0,0.03,0.0,0.03,Role-Playing,GBA
Eyeshield 21: Field Saikyou no Senshi Tachi,2007.0,Nintendo,0.0,0.0,0.03,0.0,0.03,Role-Playing,Wii
Eyeshield 21: Max Devil Power,2006.0,Nintendo,0.0,0.0,0.12,0.0,0.12,Role-Playing,DS
Eyeshield 21: Portable Edition,2006.0,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02,Role-Playing,PSP
E·O·E: Eve of Extinction,2002.0,Eidos Interactive,0.04,0.03,0.02,0.01,0.1,Fighting,PS2
F-1 Grand Prix,1992.0,Video System,0.0,0.0,0.28,0.0,0.28,Racing,SNES
F-1 Race,1990.0,Nintendo,1.73,0.69,0.59,0.4,3.41,Racing,GB
F-1 World Grand Prix,1998.0,Video System,0.46,0.96,0.09,0.08,1.6,Racing,N64
F-14 Tomcat,2001.0,Majesco Entertainment,0.5,0.19,0.0,0.01,0.7,Action,GBA
F-Zero,1990.0,Nintendo,1.37,0.51,0.89,0.07,2.85,Racing,SNES
F-Zero GX,2003.0,Nintendo,0.41,0.11,0.12,0.02,0.65,Racing,GC
F-Zero X,1998.0,Nintendo,0.45,0.33,0.29,0.03,1.1,Racing,N64
F-Zero: GP Legend,2003.0,Nintendo,0.11,0.04,0.0,0.0,0.16,Racing,GBA
F-Zero: Maximum Velocity,2001.0,Nintendo,0.39,0.16,0.37,0.12,1.04,Racing,GBA
F.E.A.R.,2006.0,Vivendi Games,0.28,0.03,0.0,0.03,0.34,Shooter,X360
F.E.A.R.,2007.0,Vivendi Games,0.18,0.27,0.0,0.1,0.55,Shooter,PS3
F.E.A.R. 2: Project Origin,2009.0,Warner Bros. Interactive Entertainment,0.52,0.41,0.01,0.14,1.09,Shooter,"PS3, X360, PC"
F.E.A.R. 3,2011.0,Warner Bros. Interactive Entertainment,0.5499999999999999,0.36,0.02,0.14,1.06,Shooter,"PS3, X360, PC"
F.E.A.R. Files,2007.0,Vivendi Games,0.07,0.01,0.0,0.01,0.09,Shooter,X360
F.E.A.R. Perseus Mandate,2007.0,Vivendi Games,0.01,0.0,0.0,0.0,0.01,Shooter,PC
F/A-18F Super Hornet,2004.0,Majesco Entertainment,0.2,0.08,0.0,0.01,0.28,Simulation,GBA
F1 2000,2000.0,Electronic Arts,0.14,0.09,0.0,0.02,0.25,Racing,PS
F1 2001,2001.0,Electronic Arts,0.12000000000000001,0.06999999999999999,0.0,0.02,0.21,Racing,"XB, PS2"
F1 2002,2002.0,"Destination Software, Inc",0.01,0.01,0.0,0.0,0.02,Racing,GBA
F1 2002,2002.0,Electronic Arts,0.07,0.05,0.02,0.01,0.15,Racing,"GC, PS2"
F1 2009,2009.0,Codemasters,0.22999999999999998,0.9199999999999999,0.0,0.27,1.42,Racing,"PSP, Wii"
F1 2010,2010.0,Codemasters,0.43,1.4,0.09,0.38,2.3000000000000003,Racing,"PS3, X360, PC"
F1 2011,2011.0,Codemasters,0.33,1.57,0.13,0.43,2.45,Racing,"PS3, X360, PC, PSV, 3DS"
F1 2012,2012.0,Codemasters,0.23,1.1,0.05,0.33999999999999997,1.72,Racing,"PS3, X360, PC"
F1 2013,2013.0,Codemasters,0.02,0.73,0.03,0.18,0.96,Racing,"PS3, X360"
F1 2014,2014.0,Codemasters,0.15000000000000002,0.55,0.02,0.11,0.85,Racing,"PS3, X360, PC"
F1 2015,2015.0,Codemasters,0.16999999999999998,0.63,0.03,0.11,0.9500000000000001,Racing,"PS4, XOne, PC"
F1 2016 (Codemasters),2016.0,Codemasters,0.02,0.3,0.01,0.05,0.38,Racing,"PS4, XOne, PC"
F1 Career Challenge,2003.0,Electronic Arts,0.05,0.04,0.0,0.01,0.1,Racing,PS2
F1 Challenge,1994.0,Sega,0.0,0.0,0.18,0.0,0.18,Racing,SAT
F1 Championship Season 2000,2000.0,Electronic Arts,0.06,0.05,0.03,0.02,0.16,Racing,PS2
F1 Pole Position 64,1997.0,Ubisoft,0.11,0.13,0.0,0.01,0.25,Racing,N64
F1 ROC: Race of Champions,1992.0,Ocean,0.0,0.0,0.28,0.0,0.28,Sports,SNES
F1 Race,1984.0,Nintendo,0.0,0.0,1.52,0.0,1.52,Racing,NES
F1 Race Stars,2012.0,Codemasters,0.13,0.41,0.0,0.11,0.6599999999999999,Racing,"PS3, X360, PC"
F1 Racing Championship,2000.0,Video System,0.06,0.04,0.0,0.01,0.11,Racing,PS
FIFA 06 Soccer,2005.0,Electronic Arts,0.11,0.03,0.0,0.0,0.14,Sports,GC
FIFA 06: Road to FIFA World Cup,2005.0,Electronic Arts,0.11,0.02,0.01,0.01,0.15,Sports,X360
FIFA 12,2011.0,Electronic Arts,2.08,8.5,0.15,2.41,13.15,Sports,"PS3, X360, Wii, PSP, PC, PS2, 3DS"
FIFA 14,2013.0,Electronic Arts,2.84,11.14,0.2,2.98,17.14,Sports,"PS3, PS4, X360, XOne, Wii, PSP, PC, PSV, 3DS"
FIFA 15,2014.0,Electronic Arts,3.2,12.4,0.13,3.29,19.02,Sports,"PS3, PS4, X360, XOne, Wii, PC, PSV, 3DS"
FIFA 16,2015.0,Electronic Arts,2.98,11.29,0.11,2.05,16.44,Sports,"PS3, PS4, X360, XOne, PC"
FIFA 17,2016.0,Electronic Arts,0.5,5.48,0.06999999999999999,0.85,6.909999999999999,Sports,"PS3, PS4, X360, XOne, PC"
FIFA 2000,1998.0,Electronic Arts,0.22,1.47,0.04,0.14,1.87,Sports,PS
FIFA 2001 Major League Soccer,2000.0,Electronic Arts,0.18,0.12,0.0,0.02,0.32,Sports,PS
FIFA 2001: Major League Soccer,2000.0,Electronic Arts,0.0,0.0,0.09,0.0,0.09,Sports,PS2
FIFA 99,1998.0,Electronic Arts,0.11,0.39,0.0,0.03,0.54,Sports,N64
FIFA Manager 12,2011.0,Electronic Arts,0.0,0.03,0.0,0.01,0.05,Sports,PC
FIFA Soccer,2005.0,Electronic Arts,0.11,0.0,0.0,0.01,0.12,Sports,PSP
FIFA Soccer,2012.0,Electronic Arts,0.17,0.34,0.02,0.09,0.62,Sports,PSV
FIFA Soccer 06,2005.0,Electronic Arts,1.27,2.96,0.04,0.86,5.13,Sports,"PSP, GBA, DS, PS2, XB"
FIFA Soccer 07,2006.0,Electronic Arts,1.54,3.54,0.03,1.27,6.380000000000001,Sports,"X360, PSP, GC, DS, PS2, XB"
FIFA Soccer 08,2007.0,Electronic Arts,1.96,3.97,0.04,3.53,9.49,Sports,"PS3, X360, Wii, PSP, DS, PC, PS2"
FIFA Soccer 09,2008.0,Electronic Arts,1.7,4.02,0.08,2.86,8.67,Sports,"PS3, X360, PSP, DS, PC, PS2"
FIFA Soccer 09 All-Play,2008.0,Electronic Arts,0.29,0.52,0.0,0.09,0.9,Sports,Wii
FIFA Soccer 10,2009.0,Electronic Arts,1.94,6.23,0.07,2.49,10.74,Sports,"PS3, X360, Wii, PSP, DS, PC, PS2"
FIFA Soccer 11,2010.0,Electronic Arts,1.94,8.01,0.09,2.51,12.56,Sports,"PS3, X360, Wii, PSP, DS, PC, PS2"
FIFA Soccer 13,2012.0,Electronic Arts,2.64,10.25,0.23,3.03,16.16,Action,"PS3, X360, Wii, WiiU, PSP, PC, PSV, 3DS"
FIFA Soccer 2002,2001.0,Electronic Arts,0.53,0.33999999999999997,0.0,0.09,0.96,Sports,"GC, PS, PS2"
FIFA Soccer 2003,2002.0,Electronic Arts,0.76,2.71,0.05,0.65,4.16,Sports,"GC, XB, GBA, PS2"
FIFA Soccer 2003 (weekly jp sales),2002.0,Electronic Arts,0.0,0.0,0.04,0.0,0.04,Sports,PS2
FIFA Soccer 2004,2003.0,Electronic Arts,0.33,0.51,0.0,0.05,0.91,Sports,"GC, XB, GBA"
FIFA Soccer 2005,2004.0,Electronic Arts,1.08,3.13,0.04,0.63,4.890000000000001,Sports,"GC, XB, GBA, PS2"
FIFA Soccer 64,1997.0,Electronic Arts,0.16,0.3,0.0,0.03,0.49,Sports,N64
FIFA Soccer 96,1995.0,Electronic Arts,0.09,0.06,0.0,0.01,0.16,Sports,PS
FIFA Soccer 97,1996.0,Electronic Arts,0.09,0.06,0.0,0.01,0.16,Sports,PS
FIFA Soccer World Championship,2000.0,Electronic Arts,0.27,0.21,0.28,0.07,0.83,Sports,PS2
FIFA Street,2005.0,Electronic Arts,0.27,0.15,0.0,0.04,0.47,Sports,"GC, XB, PS2"
FIFA Street,2012.0,Electronic Arts,0.28,1.57,0.0,0.35,2.21,Sports,"PS3, X360"
FIFA Street 2,2006.0,Electronic Arts,0.43,0.23,0.02,0.07,0.75,Sports,"PSP, GC, DS, PS2, XB"
FIFA Street 3,2008.0,Electronic Arts,0.27,0.34,0.0,0.09999999999999999,0.72,Sports,"DS, PS3, X360"
FIFA World Cup Germany 2006,2006.0,Electronic Arts,1.07,0.37000000000000005,0.01,0.1,1.5699999999999998,Sports,"X360, PSP, GC, DS, PS2, XB"
FIFA World Cup: Germany 2006,2006.0,Electronic Arts,0.02,0.01,0.0,0.0,0.03,Sports,GBA
FIFA: Road to  World Cup 98,1997.0,Electronic Arts,0.15,0.39,0.0,0.03,0.58,Sports,N64
FIFA: Road to World Cup 98,1997.0,Electronic Arts,0.14,0.09,0.46,0.05,0.73,Sports,PS
Fab 5 Soccer,2008.0,Destineer,0.01,0.0,0.0,0.0,0.01,Sports,DS
FabStyle,2011.0,Tecmo Koei,0.0,0.0,0.11,0.0,0.11,Strategy,"3DS, DS"
Fable,2004.0,Microsoft Game Studios,1.99,0.58,0.0,0.09,2.66,Role-Playing,XB
Fable,2014.0,Microsoft Game Studios,0.25,0.19,0.01,0.04,0.48,Role-Playing,X360
Fable II,2008.0,Microsoft Game Studios,2.51,1.27,0.11,0.41,4.31,Role-Playing,X360
Fable III,2010.0,Microsoft Game Studios,3.59,1.11,0.05,0.38,5.13,Role-Playing,X360
Fable III,2011.0,Microsoft Game Studios,0.09,0.17,0.0,0.05,0.32,Role-Playing,PC
Fable: The Journey,2012.0,Microsoft Game Studios,0.18,0.09,0.0,0.02,0.29,Role-Playing,X360
Fable: The Lost Chapters,2005.0,Microsoft Game Studios,0.01,0.05,0.0,0.01,0.07,Role-Playing,PC
Fabulous Finds,2009.0,ValuSoft,0.1,0.0,0.0,0.01,0.11,Puzzle,DS
Face Training,2007.0,Nintendo,0.0,0.0,0.19,0.0,0.19,Misc,DS
FaceBreaker,2008.0,Electronic Arts,0.28,0.05,0.0,0.04,0.36,Fighting,"PS3, X360"
FaceBreaker K.O. Party,2008.0,Electronic Arts,0.2,0.01,0.0,0.02,0.22,Fighting,Wii
Fade to Black,1996.0,Electronic Arts,0.19,0.13,0.0,0.02,0.34,Action,PS
Fading Shadows,2008.0,Ivolgamus,0.03,0.0,0.0,0.0,0.04,Puzzle,PSP
FairlyLife: MiracleDays,2010.0,Piacci,0.0,0.0,0.01,0.0,0.01,Adventure,PSP
Fairy Fencer F,2013.0,Nippon Ichi Software,0.05,0.05,0.09,0.02,0.2,Role-Playing,PS3
Fairy Fencer F: Advent Dark Force,2015.0,Idea Factory International,0.02,0.0,0.05,0.0,0.07,Role-Playing,PS4
Fairy Tail: Portable Guild,2010.0,Konami Digital Entertainment,0.0,0.0,0.11,0.0,0.11,Fighting,PSP
Fairy Tail: Portable Guild 2,2011.0,Konami Digital Entertainment,0.0,0.0,0.08,0.0,0.08,Fighting,PSP
Fairy Tail: Zelef Kakusei,2012.0,Unknown,0.0,0.0,0.07,0.0,0.07,Action,PSP
Fairytale Fights,2009.0,Playlogic Game Factory,0.25,0.06,0.0,0.03,0.34,Action,"PS3, X360"
Falcon 4.0: Allied Force,2005.0,Graphsim Entertainment,0.0,0.02,0.0,0.0,0.02,Simulation,PC
Fallout 3,2008.0,Bethesda Softworks,5.56,3.11,0.16,1.1099999999999999,9.959999999999999,Role-Playing,"PS3, X360, PC"
Fallout 3 Game Add-On Pack: Broken Steel and Point Lookout,2009.0,Bethesda Softworks,0.16,0.06,0.0,0.02,0.24,Role-Playing,X360
Fallout 3 Game Add-On Pack: The Pitt and Operation: Anchorage,2009.0,Bethesda Softworks,0.09,0.01,0.0,0.01,0.1,Role-Playing,X360
Fallout 4,2015.0,Bethesda Softworks,5.42,5.04,0.25,1.57,12.28,Role-Playing,"PS4, XOne, PC"
Fallout Anthology,2015.0,Bethesda Softworks,0.0,0.01,0.0,0.0,0.01,Action,PC
Fallout Trilogy,2004.0,Ubisoft,0.0,0.02,0.0,0.0,0.02,Role-Playing,PC
Fallout: Brotherhood of Steel,2004.0,Avalon Interactive,0.07,0.04,0.0,0.01,0.12000000000000001,Role-Playing,"XB, PS2"
Fallout: New Vegas,2010.0,Bethesda Softworks,4.75,2.5900000000000003,0.14,0.94,8.41,Role-Playing,"PS3, X360, PC"
Famicom Jump: Eiyuu Retsuden,1989.0,Namco Bandai Games,0.0,0.0,1.1,0.0,1.1,Role-Playing,NES
Famicom Mini: Adventure Island,2004.0,Hudson Soft,0.0,0.0,0.08,0.0,0.08,Action,GBA
Famicom Mini: Balloon Fight,2004.0,Nintendo,0.0,0.0,0.06,0.0,0.06,Action,GBA
Famicom Mini: Clu Clu Land,2004.0,Nintendo,0.0,0.0,0.04,0.0,0.04,Puzzle,GBA
Famicom Mini: Dig Dug,2004.0,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05,Puzzle,GBA
Famicom Mini: Famicom Mukashi Banashi - Shin Oniga Shima Zenkouhen,2004.0,Nintendo,0.0,0.0,0.08,0.0,0.08,Adventure,GBA
Famicom Mini: Famicom Tantei Club - Kieta Koukeisha Zenkouhen,2004.0,Nintendo,0.0,0.0,0.11,0.0,0.11,Adventure,GBA
Famicom Mini: Famicom Tantei Club Part II - Ushiro ni Tatsu Shoujo Zenkouhen,2004.0,Nintendo,0.0,0.0,0.1,0.0,0.1,Adventure,GBA
